gate_count,replica,circuit_seed,mode,circuit_fingerprint,n_h_slots,n_t_slots,n_cnot,n_gates_total,n_quantum_params_if_vqc,r2_holdout,rmse_holdout,mae_holdout,pearson_holdout,spearman_holdout,r2_val,best_val_rmse,train_time_s,epochs_run,n_trainable_total,n_quantum_params
30,17,1527,param_vqc,"t:4|t:2|cx:2,5|h:5|cx:5,3|cx:2,0|cx:1,4|h:5|h:4|h:3|h:2|cx:5,4|cx:4,0|t:1|t:2|cx:4,3|cx:4,1|t:5|h:3|h:4|h:0|t:5|h:2|h:1|h:1|cx:4,2|cx:3,5|t:2|t:3|t:3",11,9,10,30,20,0.4534590244293213,0.731455661512026,0.5716541409492493,0.6765450239181519,0.6655914942832588,0.9572491645812988,0.20791305031112747,331.24102783203125,15.0,885.0,20.0
30,18,1528,fixed_e2e,"t:1|t:2|h:4|cx:3,5|cx:4,1|h:4|t:5|t:1|h:5|cx:5,4|t:2|cx:3,1|h:0|h:3|t:5|cx:2,5|t:5|h:2|cx:4,5|t:4|h:4|cx:3,0|cx:5,1|t:4|h:4|t:3|cx:4,3|cx:1,3|t:4|t:4",8,12,10,30,20,0.4810625910758972,0.71274492002809,0.5624115467071533,0.6949212551116943,0.6814006493637175,0.9795218110084534,0.14389822848492415,311.9149580001831,15.0,5599.0,0.0
30,18,1528,param_vqc,"t:1|t:2|h:4|cx:3,5|cx:4,1|h:4|t:5|t:1|h:5|cx:5,4|t:2|cx:3,1|h:0|h:3|t:5|cx:2,5|t:5|h:2|cx:4,5|t:4|h:4|cx:3,0|cx:5,1|t:4|h:4|t:3|cx:4,3|cx:1,3|t:4|t:4",8,12,10,30,20,0.45614415407180786,0.7296566452266442,0.5697672367095947,0.6787712574005127,0.664264118172259,0.9387399554252625,0.2488847009486763,326.8305079936981,15.0,885.0,20.0
30,19,1529,fixed_e2e,"h:4|h:3|cx:3,2|t:3|cx:2,5|cx:4,0|cx:3,1|cx:3,1|h:3|cx:1,5|t:3|h:3|t:4|t:3|t:2|t:1|h:2|h:5|h:2|cx:4,5|t:5|cx:5,3|cx:3,1|cx:0,3|h:3|t:1|t:3|t:5|t:4|t:1",8,12,10,30,20,0.47217196226119995,0.7188245071271996,0.5602964758872986,0.6894274353981018,0.6772648640223603,0.9813209176063538,0.13743183277739873,311.31175804138184,15.0,5599.0,0.0
30,19,1529,param_vqc,"h:4|h:3|cx:3,2|t:3|cx:2,5|cx:4,0|cx:3,1|cx:3,1|h:3|cx:1,5|t:3|h:3|t:4|t:3|t:2|t:1|h:2|h:5|h:2|cx:4,5|t:5|cx:5,3|cx:3,1|cx:0,3|h:3|t:1|t:3|t:5|t:4|t:1",8,12,10,30,20,0.45838767290115356,0.7281500586916939,0.568549394607544,0.6792341470718384,0.6671916960273018,0.9633409976959229,0.1925307445776444,324.6349501609802,15.0,885.0,20.0
30,20,1530,fixed_e2e,"h:2|h:0|t:1|t:5|h:3|t:5|cx:5,2|t:3|t:2|h:3|t:3|cx:5,3|t:2|cx:5,3|cx:3,2|cx:1,0|cx:0,2|cx:3,4|t:2|h:1|t:0|cx:1,4|cx:2,5|t:3|h:2|t:3|t:5|t:5|h:2|h:4",8,13,9,30,21,0.46813350915908813,0.7215691715426031,0.5625651478767395,0.6849298477172852,0.6740845965356013,0.9861527681350708,0.11832892526668029,309.49016785621643,15.0,5599.0,0.0
30,20,1530,param_vqc,"h:2|h:0|t:1|t:5|h:3|t:5|cx:5,2|t:3|t:2|h:3|t:3|cx:5,3|t:2|cx:5,3|cx:3,2|cx:1,0|cx:0,2|cx:3,4|t:2|h:1|t:0|cx:1,4|cx:2,5|t:3|h:2|t:3|t:5|t:5|h:2|h:4",8,13,9,30,21,0.47244352102279663,0.7186395726168738,0.5606994032859802,0.688683271408081,0.6742338328679767,0.9614775776863098,0.19736329106515355,329.3184540271759,15.0,886.0,21.0
30,21,1531,fixed_e2e,"cx:1,3|cx:5,1|cx:4,0|cx:5,2|t:5|t:3|t:0|cx:5,1|t:2|cx:3,4|t:0|t:2|h:3|h:4|cx:0,4|t:5|t:3|t:4|t:3|h:3|t:5|t:5|cx:4,0|h:3|t:5|h:0|h:3|t:3|h:3|t:1",7,15,8,30,22,0.4711953401565552,0.719489173611538,0.5594496726989746,0.689476728439331,0.6817255157159047,0.984555721282959,0.12496645298454366,308.8320121765137,15.0,5599.0,0.0
30,21,1531,param_vqc,"cx:1,3|cx:5,1|cx:4,0|cx:5,2|t:5|t:3|t:0|cx:5,1|t:2|cx:3,4|t:0|t:2|h:3|h:4|cx:0,4|t:5|t:3|t:4|t:3|h:3|t:5|t:5|cx:4,0|h:3|t:5|h:0|h:3|t:3|h:3|t:1",7,15,8,30,22,0.458237886428833,0.728250777550913,0.5706470608711243,0.6788160800933838,0.6725493538399819,0.9291966557502747,0.2675694234505179,328.7944440841675,15.0,887.0,22.0
30,22,1532,fixed_e2e,"cx:1,2|h:0|t:3|t:5|h:4|cx:2,3|h:3|h:0|t:0|t:3|cx:0,2|cx:0,1|h:5|h:3|t:5|t:0|t:1|t:2|t:2|h:2|cx:3,5|h:1|cx:0,5|h:4|t:0|cx:0,5|t:2|h:2|cx:3,5|cx:2,5",10,11,9,30,21,0.47788453102111816,0.7149240834274256,0.5565839409828186,0.6917065382003784,0.6832109813629236,0.9839544892311096,0.1273755528224632,310.3458180427551,15.0,5599.0,0.0
30,22,1532,param_vqc,"cx:1,2|h:0|t:3|t:5|h:4|cx:2,3|h:3|h:0|t:0|t:3|cx:0,2|cx:0,1|h:5|h:3|t:5|t:0|t:1|t:2|t:2|h:2|cx:3,5|h:1|cx:0,5|h:4|t:0|cx:0,5|t:2|h:2|cx:3,5|cx:2,5",10,11,9,30,21,0.4614201784133911,0.7261087785203563,0.5690413117408752,0.6811518669128418,0.67497109021614,0.9167124629020691,0.29020145635176986,331.9585909843445,15.0,886.0,21.0
30,23,1533,fixed_e2e,"cx:4,5|h:1|h:5|t:5|h:0|h:2|h:5|h:0|cx:5,1|t:1|t:4|h:1|cx:0,1|h:5|t:2|t:2|cx:0,1|cx:3,5|h:5|t:1|cx:1,2|h:5|h:5|cx:4,5|cx:1,3|t:2|t:5|t:5|h:5|h:1",13,9,8,30,22,0.48251980543136597,0.711743495272306,0.5558756589889526,0.6952988505363464,0.6857670565119116,0.9855070114135742,0.12105669716037462,308.42883110046387,15.0,5599.0,0.0
30,23,1533,param_vqc,"cx:4,5|h:1|h:5|t:5|h:0|h:2|h:5|h:0|cx:5,1|t:1|t:4|h:1|cx:0,1|h:5|t:2|t:2|cx:0,1|cx:3,5|h:5|t:1|cx:1,2|h:5|h:5|cx:4,5|cx:1,3|t:2|t:5|t:5|h:5|h:1",13,9,8,30,22,0.46720194816589355,0.7222007759488337,0.5727795958518982,0.6867470741271973,0.6755523320719758,0.9466285705566406,0.23230795913632443,343.5879559516907,15.0,887.0,22.0
30,24,1534,fixed_e2e,"t:1|cx:3,4|h:2|h:1|h:0|t:2|cx:2,4|cx:5,4|h:2|h:5|cx:2,5|cx:4,3|cx:2,0|t:3|cx:0,4|h:4|h:1|h:0|h:1|h:5|t:1|h:5|t:4|h:0|h:0|cx:1,2|t:4|t:5|h:2|h:2",15,7,8,30,22,0.4785683751106262,0.7144557546126088,0.5565394759178162,0.6956971883773804,0.6841512224042725,0.9856113195419312,0.1206201243279929,309.35619497299194,15.0,5599.0,0.0
30,24,1534,param_vqc,"t:1|cx:3,4|h:2|h:1|h:0|t:2|cx:2,4|cx:5,4|h:2|h:5|cx:2,5|cx:4,3|cx:2,0|t:3|cx:0,4|h:4|h:1|h:0|h:1|h:5|t:1|h:5|t:4|h:0|h:0|cx:1,2|t:4|t:5|h:2|h:2",15,7,8,30,22,0.45402824878692627,0.7310746479901971,0.5709013938903809,0.677230715751648,0.6662778842284239,0.9592269659042358,0.2030467469529456,350.63383316993713,15.0,887.0,22.0
30,25,1535,fixed_e2e,"h:4|h:1|h:4|t:0|h:5|t:2|cx:2,4|t:3|h:1|cx:5,0|cx:1,0|cx:5,1|cx:5,0|cx:0,3|t:2|t:4|cx:2,1|cx:3,2|h:1|t:4|t:4|t:5|cx:5,1|h:2|t:0|h:0|t:3|h:5|cx:3,0|h:2",10,10,10,30,20,0.46570563316345215,0.723214176386534,0.5648952126502991,0.6849894523620605,0.6725482990406187,0.9838559627532959,0.12776603860404448,310.5363051891327,15.0,5599.0,0.0
30,25,1535,param_vqc,"h:4|h:1|h:4|t:0|h:5|t:2|cx:2,4|t:3|h:1|cx:5,0|cx:1,0|cx:5,1|cx:5,0|cx:0,3|t:2|t:4|cx:2,1|cx:3,2|h:1|t:4|t:4|t:5|cx:5,1|h:2|t:0|h:0|t:3|h:5|cx:3,0|h:2",10,10,10,30,20,0.4531715512275696,0.7316479879600437,0.5734994411468506,0.6778016686439514,0.6641615300454293,0.9636272192001343,0.191777569795641,328.91809582710266,15.0,885.0,20.0
30,26,1536,fixed_e2e,"cx:0,2|t:4|cx:5,3|t:1|cx:1,2|h:4|cx:2,0|h:5|h:1|cx:2,3|h:4|t:3|t:3|h:2|cx:3,5|cx:2,1|t:4|h:4|cx:2,1|t:3|h:2|h:3|t:3|cx:2,0|cx:5,2|t:5|t:1|h:2|h:5|cx:3,1",10,9,11,30,19,0.47810399532318115,0.714773789614679,0.556493878364563,0.6927944421768188,0.6802293124484019,0.9877287745475769,0.11139185235937485,313.3541738986969,15.0,5599.0,0.0
30,26,1536,param_vqc,"cx:0,2|t:4|cx:5,3|t:1|cx:1,2|h:4|cx:2,0|h:5|h:1|cx:2,3|h:4|t:3|t:3|h:2|cx:3,5|cx:2,1|t:4|h:4|cx:2,1|t:3|h:2|h:3|t:3|cx:2,0|cx:5,2|t:5|t:1|h:2|h:5|cx:3,1",10,9,11,30,19,0.46747875213623047,0.7220131564354964,0.5636030435562134,0.6863585114479065,0.6727523019781327,0.9669575691223145,0.18278705631789996,325.34214091300964,15.0,884.0,19.0
30,27,1537,fixed_e2e,"t:3|t:2|t:4|cx:5,2|t:4|cx:1,5|h:3|cx:4,0|cx:2,1|t:5|cx:4,5|h:3|cx:1,0|cx:1,4|h:1|cx:1,4|cx:3,4|h:5|h:1|cx:1,0|t:5|t:2|cx:1,0|t:4|cx:5,0|h:4|t:1|h:4|cx:1,0|t:1",7,10,13,30,17,0.47210693359375,0.7188687848330052,0.5627935528755188,0.6893646121025085,0.6753670903411129,0.9840377569198608,0.12704472538371936,314.00408387184143,15.0,5599.0,0.0
30,27,1537,param_vqc,"t:3|t:2|t:4|cx:5,2|t:4|cx:1,5|h:3|cx:4,0|cx:2,1|t:5|cx:4,5|h:3|cx:1,0|cx:1,4|h:1|cx:1,4|cx:3,4|h:5|h:1|cx:1,0|t:5|t:2|cx:1,0|t:4|cx:5,0|h:4|t:1|h:4|cx:1,0|t:1",7,10,13,30,17,0.4612521529197693,0.7262220097595907,0.5697665810585022,0.680433988571167,0.6706897899693745,0.9539877772331238,0.2156980867498644,309.3068358898163,15.0,882.0,17.0
30,28,1538,fixed_e2e,"h:5|h:4|h:0|h:3|h:3|cx:0,1|h:5|cx:2,3|cx:4,2|t:0|cx:5,1|t:3|cx:1,5|h:5|h:5|cx:0,1|t:1|cx:4,3|h:4|t:1|h:0|h:5|cx:2,4|cx:3,0|h:3|h:0|h:3|t:4|h:3|cx:3,1",15,5,10,30,20,0.4753109812736511,0.7166838595819401,0.5595695972442627,0.6909680962562561,0.6774500939015451,0.986954391002655,0.114852847498016,310.6039528846741,15.0,5599.0,0.0
30,28,1538,param_vqc,"h:5|h:4|h:0|h:3|h:3|cx:0,1|h:5|cx:2,3|cx:4,2|t:0|cx:5,1|t:3|cx:1,5|h:5|h:5|cx:0,1|t:1|cx:4,3|h:4|t:1|h:0|h:5|cx:2,4|cx:3,0|h:3|h:0|h:3|t:4|h:3|cx:3,1",15,5,10,30,20,0.45852577686309814,0.7280572671452511,0.5694965124130249,0.6805143356323242,0.669389091986089,0.9540987610816956,0.21543772691958754,340.04324889183044,15.0,885.0,20.0
30,29,1539,fixed_e2e,"h:2|cx:5,3|cx:3,0|t:1|t:3|t:2|h:1|h:3|cx:3,5|h:4|cx:2,3|cx:2,0|cx:4,1|t:4|cx:4,1|t:3|h:0|h:5|cx:2,1|h:3|cx:3,2|cx:3,1|t:4|h:4|h:2|cx:1,3|cx:5,1|t:0|cx:2,5|h:2",10,7,13,30,17,0.46843498945236206,0.7213645732326381,0.5673383474349976,0.6901063919067383,0.6790118250980268,0.9831092953681946,0.1306873229553286,313.7742757797241,15.0,5599.0,0.0
30,29,1539,param_vqc,"h:2|cx:5,3|cx:3,0|t:1|t:3|t:2|h:1|h:3|cx:3,5|h:4|cx:2,3|cx:2,0|cx:4,1|t:4|cx:4,1|t:3|h:0|h:5|cx:2,1|h:3|cx:3,2|cx:3,1|t:4|h:4|h:2|cx:1,3|cx:5,1|t:0|cx:2,5|h:2",10,7,13,30,17,0.4472895860671997,0.7355724879265856,0.5703105330467224,0.6754131317138672,0.6651583509986875,0.9472769498825073,0.23089254337868356,316.451504945755,15.0,882.0,17.0
